city,timestamp,temperature,season
New York,2010-04-15,7.203645796547035,spring
New York,2010-04-16,2.738329434211122,spring
New York,2010-04-17,3.515304982475924,spring
New York,2010-04-18,13.762905406282036,spring
New York,2010-04-19,16.822735206017317,spring
New York,2010-04-20,13.831975101711178,spring
New York,2010-04-21,8.364716003082778,spring
New York,2010-04-22,17.572212125289965,spring
New York,2010-04-23,10.982221460638291,spring
New York,2010-04-24,8.974935673476384,spring
New York,2010-04-25,10.211458764009212,spring
New York,2010-04-26,14.749282136959033,spring
New York,2010-04-27,5.122484053960249,spring
New York,2010-04-28,10.582019213334949,spring
New York,2010-04-29,6.620693958640685,spring
New York,2010-04-30,7.385613610998092,spring
New York,2010-05-01,9.128971177555766,spring
New York,2010-05-02,11.391766862692078,spring
New York,2010-05-03,1.8080092258068836,spring
New York,2010-05-04,-1.6477927503464462,spring
New York,2010-05-05,3.1918062183256,spring
New York,2010-05-06,23.669437827322717,spring
New York,2010-05-07,8.977300033910922,spring
New York,2010-05-08,7.368986078678631,spring
New York,2010-05-09,16.10480404555505,spring
New York,2010-05-10,8.539780120696285,spring
New York,2010-05-11,7.792640222158617,spring
New York,2010-05-12,16.517719225236863,spring
New York,2010-05-13,7.3822265754433865,spring
New York,2010-05-14,4.58831214469075,spring
New York,2010-05-15,12.667486634004547,spring
New York,2010-05-16,5.80492500322637,spring
New York,2010-05-17,6.065905152752223,spring
New York,2010-05-18,9.03458928385603,spring
New York,2010-05-19,12.66470390792327,spring
New York,2010-05-20,7.6489842205974075,spring
New York,2010-05-21,13.745853940273015,spring
New York,2010-05-22,13.758535719885078,spring
New York,2010-05-23,8.89972205280306,spring
New York,2010-05-24,14.080240186199982,spring
New York,2010-05-25,9.627130672810106,spring
New York,2010-05-26,16.441207181471523,spring
New York,2010-05-27,11.893975700785287,spring
New York,2010-05-28,7.95095954100972,spring
New York,2010-05-29,15.483358500743984,spring
New York,2010-05-30,9.94154866747723,spring
New York,2010-05-31,6.584280992343295,spring
New York,2010-06-01,28.319232459422416,summer
New York,2010-06-02,23.19449149593263,summer
New York,2010-06-03,26.93297056029782,summer
New York,2010-06-04,20.29544603095816,summer
New York,2010-06-05,19.08620866601564,summer
New York,2010-06-06,31.896561613527243,summer
New York,2010-06-07,22.78399559392227,summer
New York,2010-06-08,27.72283225585248,summer
New York,2010-06-09,26.397748429161652,summer
New York,2010-06-10,27.187774428391712,summer
New York,2010-06-11,23.636485718457863,summer
New York,2010-06-12,32.35493946006135,summer
New York,2010-06-13,23.94818619105811,summer
New York,2010-06-14,17.598014406152178,summer
New York,2010-06-15,13.860745861802917,summer
New York,2010-06-16,22.126370197662705,summer
New York,2010-06-17,17.337113560266577,summer
New York,2010-06-18,28.065458498187304,summer
New York,2010-06-19,30.313609440148714,summer
New York,2010-06-20,29.813725354652544,summer
New York,2010-06-21,30.953630816097274,summer
New York,2010-06-22,26.075225414250525,summer
New York,2010-06-23,24.412003812577534,summer
New York,2010-06-24,23.966695000225542,summer
New York,2010-06-25,30.198456896510518,summer
New York,2010-06-26,24.32839924885181,summer
New York,2010-06-27,19.68657450275082,summer
New York,2010-06-28,24.78222014219746,summer
New York,2010-06-29,29.400949894879226,summer
New York,2010-06-30,31.098603882355903,summer
New York,2010-07-01,32.273885327046536,summer
New York,2010-07-02,27.98709878353558,summer
New York,2010-07-03,30.610325286287047,summer
New York,2010-07-04,27.884649209112453,summer
New York,2010-07-05,19.21761355099923,summer
New York,2010-07-06,13.174293394233764,summer
New York,2010-07-07,25.60216780969626,summer
New York,2010-07-08,25.84309939448046,summer
New York,2010-07-09,25.78292268196957,summer
New York,2010-07-10,29.382350801919095,summer
New York,2010-07-11,21.80390319366695,summer
New York,2010-07-12,15.722509229279598,summer
New York,2010-07-13,28.566549115144735,summer
New York,2010-07-14,24.00301837278814,summer
New York,2010-07-15,26.945812669651712,summer
New York,2010-07-16,27.20961968755712,summer
New York,2010-07-17,27.866525741052776,summer
New York,2010-07-18,22.702541714971915,summer
New York,2010-07-19,14.743850234524755,summer
New York,2010-07-20,27.96068753818903,summer
New York,2010-07-21,22.4284157525173,summer
New York,2010-07-22,24.79425861056285,summer
New York,2010-07-23,25.450744449983148,summer
New York,2010-07-24,23.716792622869193,summer
New York,2010-07-25,19.24893438096966,summer
New York,2010-07-26,24.586912339320346,summer
New York,2010-07-27,27.23795955257949,summer
New York,2010-07-28,34.44445964754444,summer
New York,2010-07-29,19.126852465318468,summer
New York,2010-07-30,27.18081328095228,summer
New York,2010-07-31,30.87644481409806,summer
New York,2010-08-01,23.8452997370506,summer
New York,2010-08-02,26.01032265468475,summer
New York,2010-08-03,30.77969887688006,summer
New York,2010-08-04,32.41301589182446,summer
New York,2010-08-05,17.92808647131504,summer
New York,2010-08-06,14.78615294567476,summer
New York,2010-08-07,25.294563680562884,summer
New York,2010-08-08,29.244120659491756,summer
New York,2010-08-09,27.91495208852483,summer
New York,2010-08-10,16.886907597583406,summer
New York,2010-08-11,24.82843848481965,summer
New York,2010-08-12,15.970755249533802,summer
New York,2010-08-13,32.5068468859697,summer
New York,2010-08-14,28.170925844327776,summer
New York,2010-08-15,23.868998727707567,summer
New York,2010-08-16,28.636085458923887,summer
New York,2010-08-17,23.927997462184738,summer
New York,2010-08-18,30.888168283413627,summer
New York,2010-08-19,26.22112740384061,summer
New York,2010-08-20,24.362055796836373,summer
New York,2010-08-21,30.676088099578763,summer
New York,2010-08-22,25.040540779616727,summer
New York,2010-08-23,39.50962031762185,summer
New York,2010-08-24,31.439704655099096,summer
New York,2010-08-25,20.00354565680435,summer
New York,2010-08-26,23.60650541103857,summer
New York,2010-08-27,27.95877748169651,summer
New York,2010-08-28,32.79007231382865,summer
New York,2010-08-29,17.716094786119633,summer
New York,2010-08-30,28.395737759380236,summer
New York,2010-08-31,25.57281086747105,summer
New York,2010-09-01,11.119075399167533,autumn
New York,2010-09-02,21.688620343776115,autumn
New York,2010-09-03,14.57383100961849,autumn
New York,2010-09-04,22.98112442271975,autumn
New York,2010-09-05,16.533977594203307,autumn
New York,2010-09-06,10.212512472306797,autumn
New York,2010-09-07,11.87798415110763,autumn
New York,2010-09-08,8.137084445772711,autumn
New York,2010-09-09,5.364837791039313,autumn
New York,2010-09-10,16.09396792902527,autumn
New York,2010-09-11,19.41857489961074,autumn
New York,2010-09-12,7.092407493875623,autumn
New York,2010-09-13,22.69657595762702,autumn
New York,2010-09-14,21.797089858768008,autumn
New York,2010-09-15,14.194280076155762,autumn
New York,2010-09-16,16.250279565532594,autumn
New York,2010-09-17,14.319486865050964,autumn
New York,2010-09-18,12.74782994179351,autumn
New York,2010-09-19,22.582403783612072,autumn
New York,2010-09-20,19.633490982027585,autumn
New York,2010-09-21,10.581954040302364,autumn
New York,2010-09-22,9.008873102197764,autumn
New York,2010-09-23,14.197635840961045,autumn
New York,2010-09-24,21.94099681211409,autumn
New York,2010-09-25,18.479220427202186,autumn
New York,2010-09-26,17.92942783436065,autumn
New York,2010-09-27,18.451798361562222,autumn
New York,2010-09-28,15.129362584168979,autumn
New York,2010-09-29,14.927969979620942,autumn
New York,2010-09-30,16.14751943747372,autumn
New York,2010-10-01,21.447072408110284,autumn
New York,2010-10-02,17.73189698497986,autumn
New York,2010-10-03,9.300393557256431,autumn
New York,2010-10-04,14.98837427178416,autumn
New York,2010-10-05,20.78300616052242,autumn
New York,2010-10-06,16.51910686976112,autumn
New York,2010-10-07,10.22680222860494,autumn
New York,2010-10-08,21.157471871084663,autumn
New York,2010-10-09,10.403186690893476,autumn
New York,2010-10-10,13.893804383447067,autumn
New York,2010-10-11,8.108370647160259,autumn
New York,2010-10-12,14.033846822415988,autumn
New York,2010-10-13,10.484400228944901,autumn
New York,2010-10-14,2.6038414449749436,autumn
New York,2010-10-15,14.918981496016578,autumn
New York,2010-10-16,19.935076270518465,autumn
New York,2010-10-17,17.54081990603619,autumn
New York,2010-10-18,19.643998604810015,autumn
New York,2010-10-19,12.979705826842892,autumn
New York,2010-10-20,20.90352167978721,autumn
New York,2010-10-21,18.37071327755439,autumn
New York,2010-10-22,18.479273044984687,autumn
New York,2010-10-23,22.843882525411516,autumn
New York,2010-10-24,20.027108779703813,autumn
New York,2010-10-25,19.856780932612672,autumn
New York,2010-10-26,14.041233581777004,autumn
New York,2010-10-27,13.831488619813559,autumn
New York,2010-10-28,17.191134903555067,autumn
New York,2010-10-29,16.25081638787359,autumn
New York,2010-10-30,18.977249693896926,autumn
New York,2010-10-31,25.00466641356026,autumn
New York,2010-11-01,9.709281054287462,autumn
New York,2010-11-02,17.6537043584877,autumn
New York,2010-11-03,4.102155724089798,autumn
New York,2010-11-04,4.2962181351446045,autumn
New York,2010-11-05,15.763121924369866,autumn
New York,2010-11-06,18.383687927937856,autumn
New York,2010-11-07,22.262637198362775,autumn
New York,2010-11-08,15.593375773824087,autumn
New York,2010-11-09,11.638888823042883,autumn
New York,2010-11-10,20.879896139157054,autumn
New York,2010-11-11,14.289550224935796,autumn
New York,2010-11-12,8.353941660457183,autumn
New York,2010-11-13,15.937370035526138,autumn
New York,2010-11-14,25.59431656510068,autumn
New York,2010-11-15,14.277870140269677,autumn
New York,2010-11-16,11.99040716007386,autumn
New York,2010-11-17,15.269004286108117,autumn
New York,2010-11-18,13.755076105494123,autumn
New York,2010-11-19,9.487469035819826,autumn
New York,2010-11-20,21.870713473930728,autumn
New York,2010-11-21,9.601455457673508,autumn
New York,2010-11-22,11.400528890100063,autumn
New York,2010-11-23,21.52411086026821,autumn
New York,2010-11-24,11.517296524772881,autumn
New York,2010-11-25,12.460793747227724,autumn
New York,2010-11-26,12.326046391276021,autumn
New York,2010-11-27,13.697375990163932,autumn
New York,2010-11-28,19.351199673390145,autumn
New York,2010-11-29,17.356922411239314,autumn
New York,2010-11-30,9.092337962318705,autumn
New York,2010-12-01,3.3108167751072397,winter
New York,2010-12-02,7.7646751747828455,winter
New York,2010-12-03,-2.4828989814354014,winter
New York,2010-12-04,-10.254455377273752,winter
New York,2010-12-05,0.689097098097306,winter
New York,2010-12-06,-7.990214505862552,winter
New York,2010-12-07,-5.382084453367707,winter
New York,2010-12-08,-0.21769529949389935,winter
New York,2010-12-09,-4.102131571025929,winter
New York,2010-12-10,2.8012188943504284,winter
New York,2010-12-11,-0.8517921046592482,winter
New York,2010-12-12,5.329370421293257,winter
New York,2010-12-13,-1.9111599528482848,winter
New York,2010-12-14,-12.745052911380363,winter
New York,2010-12-15,1.3898254100194247,winter
New York,2010-12-16,0.766199925893398,winter
New York,2010-12-17,-1.760451557583997,winter
New York,2010-12-18,-3.8814918495870003,winter
New York,2010-12-19,-7.747802395202895,winter
New York,2010-12-20,4.4292155474232215,winter
New York,2010-12-21,-1.078761718374477,winter
New York,2010-12-22,-5.317662397120486,winter
New York,2010-12-23,3.25913936573218,winter
New York,2010-12-24,-1.1536043582909787,winter
New York,2010-12-25,3.417226157900025,winter
New York,2010-12-26,-1.6612343420713407,winter
New York,2010-12-27,0.436344927607979,winter
New York,2010-12-28,6.336153229815805,winter
New York,2010-12-29,-0.422869028766002,winter
New York,2010-12-30,-6.709711664644708,winter
New York,2010-12-31,9.567038832005746,winter
New York,2011-01-01,0.7615447663756604,winter
New York,2011-01-02,-2.253589791385426,winter
New York,2011-01-03,-2.425327994832838,winter
New York,2011-01-04,10.554811340439226,winter
New York,2011-01-05,-0.8376165874450824,winter
New York,2011-01-06,-3.5923716527585055,winter
New York,2011-01-07,2.173289149247753,winter
New York,2011-01-08,-9.600993309145796,winter
New York,2011-01-09,-4.461317506358139,winter
New York,2011-01-10,-9.72579416286118,winter
New York,2011-01-11,-0.5092222343627629,winter
New York,2011-01-12,-1.1908582238235663,winter
New York,2011-01-13,-4.191494875391896,winter
New York,2011-01-14,-2.9538095860128397,winter
New York,2011-01-15,-3.4946781087582095,winter
New York,2011-01-16,-0.3297342863535214,winter
New York,2011-01-17,-4.853979055022232,winter
New York,2011-01-18,12.087447687536091,winter
New York,2011-01-19,-0.8269688762907522,winter
New York,2011-01-20,-3.2166371305906702,winter
New York,2011-01-21,2.252875872808125,winter
New York,2011-01-22,-2.4395616939079527,winter
New York,2011-01-23,0.9210367931687163,winter
New York,2011-01-24,-1.1833982627475819,winter
New York,2011-01-25,3.4426781651732425,winter
New York,2011-01-26,10.050977054389563,winter
New York,2011-01-27,5.0889515423433975,winter
New York,2011-01-28,-9.534261868852866,winter
New York,2011-01-29,2.9553881903295736,winter
New York,2011-01-30,4.981858919184029,winter
New York,2011-01-31,-1.8788604801437523,winter
New York,2011-02-01,-0.6576006258456347,winter
New York,2011-02-02,-9.499697258119165,winter
New York,2011-02-03,-4.427246702161648,winter
New York,2011-02-04,-2.4702348428388436,winter
New York,2011-02-05,-3.6787718372976057,winter
New York,2011-02-06,3.606551756890491,winter
New York,2011-02-07,-3.832334889444715,winter
New York,2011-02-08,-3.33223981991899,winter
New York,2011-02-09,0.23932763339848906,winter
New York,2011-02-10,0.07307593380029132,winter
New York,2011-02-11,8.10811252678007,winter
New York,2011-02-12,-10.401285667198435,winter
New York,2011-02-13,-8.368947558562285,winter
New York,2011-02-14,-9.79675803619829,winter
New York,2011-02-15,-1.9340697479681976,winter
New York,2011-02-16,6.5758727382774795,winter
New York,2011-02-17,2.890882550361841,winter
New York,2011-02-18,-4.877834582748811,winter
New York,2011-02-19,0.0477453692583869,winter
New York,2011-02-20,-2.7783793833322017,winter
New York,2011-02-21,-3.345703465297664,winter
New York,2011-02-22,0.8157326176372793,winter
New York,2011-02-23,15.189469364385022,winter
New York,2011-02-24,-8.324091391232619,winter
New York,2011-02-25,-4.36534750971332,winter
New York,2011-02-26,-5.811421172094566,winter
New York,2011-02-27,5.348497559510223,winter
New York,2011-02-28,-2.449013758004682,winter
New York,2011-03-01,8.153436460830367,spring
New York,2011-03-02,14.614466443227764,spring
New York,2011-03-03,11.574509001095585,spring
New York,2011-03-04,9.53241184134933,spring
New York,2011-03-05,8.625369696466835,spring
New York,2011-03-06,16.338569038427003,spring
New York,2011-03-07,9.180143857715485,spring
New York,2011-03-08,11.34461929646145,spring
New York,2011-03-09,15.237752407156217,spring
New York,2011-03-10,17.292972011126484,spring
New York,2011-03-11,18.43278130973765,spring
New York,2011-03-12,10.230260115952122,spring
New York,2011-03-13,13.716762599601378,spring
New York,2011-03-14,11.992623816288532,spring
New York,2011-03-15,17.778565869577257,spring
New York,2011-03-16,20.333799166030904,spring
New York,2011-03-17,10.262466106353552,spring
New York,2011-03-18,13.252544598715863,spring
New York,2011-03-19,-1.1203455380980443,spring
New York,2011-03-20,11.305243751404728,spring
New York,2011-03-21,12.016706168965428,spring
New York,2011-03-22,9.87446612847439,spring
New York,2011-03-23,6.514161664373951,spring
New York,2011-03-24,17.33869719148495,spring
New York,2011-03-25,9.547789758421505,spring
New York,2011-03-26,4.30393368868149,spring
New York,2011-03-27,10.172120168246796,spring
New York,2011-03-28,3.569744602442549,spring
New York,2011-03-29,16.07753297125099,spring
New York,2011-03-30,16.075646912766082,spring
New York,2011-03-31,12.372028292058479,spring
New York,2011-04-01,12.441633263929543,spring
New York,2011-04-02,10.298296103668417,spring
New York,2011-04-03,11.698003551352251,spring
New York,2011-04-04,15.802799733626484,spring
New York,2011-04-05,4.628438372392841,spring
New York,2011-04-06,11.96017209099783,spring
New York,2011-04-07,3.9595248839206554,spring
New York,2011-04-08,12.689948300787728,spring
New York,2011-04-09,6.327280218979823,spring
New York,2011-04-10,9.027132989006898,spring
New York,2011-04-11,14.757828322779243,spring
New York,2011-04-12,14.574253736061817,spring
New York,2011-04-13,10.957638700722956,spring
New York,2011-04-14,-0.6644042027848807,spring
New York,2011-04-15,4.932902334456087,spring
New York,2011-04-16,9.127459817217465,spring
New York,2011-04-17,10.723372607555914,spring
New York,2011-04-18,12.543824091437745,spring
New York,2011-04-19,10.39774949270861,spring
New York,2011-04-20,11.695110752876793,spring
New York,2011-04-21,22.2952446193098,spring
New York,2011-04-22,1.8196181036141645,spring
New York,2011-04-23,20.2699570372512,spring
New York,2011-04-24,14.602040269927997,spring
New York,2011-04-25,12.233393999389097,spring
New York,2011-04-26,-3.16361220555492,spring
New York,2011-04-27,4.668817537475112,spring
New York,2011-04-28,9.37194350770573,spring
New York,2011-04-29,2.256119915849811,spring
New York,2011-04-30,11.017192763041864,spring
New York,2011-05-01,10.653281650923473,spring
New York,2011-05-02,16.480844280654434,spring
New York,2011-05-03,5.141911873727638,spring
New York,2011-05-04,19.41545893739211,spring
New York,2011-05-05,5.2810180507907045,spring
New York,2011-05-06,16.988124638321807,spring
New York,2011-05-07,6.568199534042711,spring
New York,2011-05-08,8.57595090645489,spring
New York,2011-05-09,3.8386649079706228,spring
New York,2011-05-10,8.560125015755707,spring
New York,2011-05-11,11.699879072872918,spring
New York,2011-05-12,14.565348659379701,spring
New York,2011-05-13,13.704747761940444,spring
New York,2011-05-14,21.18548723223142,spring
New York,2011-05-15,9.472849567976649,spring
New York,2011-05-16,5.269499893287953,spring
New York,2011-05-17,12.349060510381703,spring
New York,2011-05-18,11.671695175291386,spring
New York,2011-05-19,8.77255765272989,spring
New York,2011-05-20,12.01015897288416,spring
New York,2011-05-21,6.7133728088338644,spring
New York,2011-05-22,7.91124107150105,spring
New York,2011-05-23,9.6104028898682,spring
New York,2011-05-24,3.1709142085232545,spring
New York,2011-05-25,14.230415377290138,spring
New York,2011-05-26,3.224528524717356,spring
New York,2011-05-27,16.856396625739073,spring
New York,2011-05-28,20.925683808822818,spring
New York,2011-05-29,14.323950163734738,spring
New York,2011-05-30,5.027380546567946,spring
New York,2011-05-31,5.912604484894294,spring
New York,2011-06-01,31.780759859391566,summer
New York,2011-06-02,29.78519966000233,summer
New York,2011-06-03,28.230847130460397,summer
New York,2011-06-04,23.852169350861374,summer
New York,2011-06-05,29.789001989635846,summer
New York,2011-06-06,21.99889954853673,summer
New York,2011-06-07,17.860968128656875,summer
New York,2011-06-08,27.196293782538664,summer
New York,2011-06-09,22.664671241651703,summer
New York,2011-06-10,24.510343144015938,summer
New York,2011-06-11,19.640663878714633,summer
New York,2011-06-12,26.883907270781524,summer
New York,2011-06-13,23.72338534274339,summer
New York,2011-06-14,26.602956465539947,summer
New York,2011-06-15,29.971757668082155,summer
New York,2011-06-16,27.136188159982225,summer
New York,2011-06-17,10.111044033750243,summer
New York,2011-06-18,20.71196657300101,summer
New York,2011-06-19,27.892018023142857,summer
New York,2011-06-20,33.163769408322274,summer
New York,2011-06-21,26.137769683839835,summer
New York,2011-06-22,19.806074732714247,summer
New York,2011-06-23,24.40360074977707,summer
New York,2011-06-24,28.061284808284796,summer
New York,2011-06-25,26.58308996412639,summer
New York,2011-06-26,33.86663376161226,summer
New York,2011-06-27,16.575321029700373,summer
New York,2011-06-28,17.32364442428856,summer
New York,2011-06-29,24.81780060618687,summer
New York,2011-06-30,35.01962590332804,summer
New York,2011-07-01,23.96027106770844,summer
New York,2011-07-02,30.906650023579235,summer
New York,2011-07-03,21.608490181266593,summer
New York,2011-07-04,26.758485044462827,summer
New York,2011-07-05,37.315975230969904,summer
New York,2011-07-06,33.75086105504106,summer
New York,2011-07-07,22.402025320300886,summer
New York,2011-07-08,27.50343390675595,summer
New York,2011-07-09,13.768138371983579,summer
New York,2011-07-10,22.95142706422525,summer
New York,2011-07-11,16.054066127671575,summer
New York,2011-07-12,30.40373307888841,summer
New York,2011-07-13,24.76359863469178,summer
New York,2011-07-14,27.8686111391942,summer
New York,2011-07-15,30.74282170750734,summer
New York,2011-07-16,17.7228308013456,summer
New York,2011-07-17,19.419771152776455,summer
New York,2011-07-18,24.705862824318682,summer
New York,2011-07-19,18.287618372399823,summer
New York,2011-07-20,23.93507243032926,summer
New York,2011-07-21,31.648656901184495,summer
New York,2011-07-22,21.318257891605672,summer
New York,2011-07-23,26.96497325242554,summer
New York,2011-07-24,29.327743666723123,summer
New York,2011-07-25,31.60534935095726,summer
New York,2011-07-26,24.521979941590935,summer
New York,2011-07-27,28.56733055767787,summer
New York,2011-07-28,24.67076939833345,summer
New York,2011-07-29,23.5872880027237,summer
New York,2011-07-30,24.701816416129248,summer
New York,2011-07-31,26.651853874736116,summer
New York,2011-08-01,26.838719890159478,summer
New York,2011-08-02,26.483583528946806,summer
New York,2011-08-03,16.743282665631558,summer
New York,2011-08-04,23.455229706933302,summer
New York,2011-08-05,29.516554036190364,summer
New York,2011-08-06,25.49943853055348,summer
New York,2011-08-07,24.085329546159937,summer
New York,2011-08-08,22.179786784015835,summer
New York,2011-08-09,22.236221417421415,summer
New York,2011-08-10,26.341335591674547,summer
New York,2011-08-11,28.776835334235116,summer
New York,2011-08-12,26.181329671681816,summer
New York,2011-08-13,23.92413528996937,summer
New York,2011-08-14,23.221121252248885,summer
New York,2011-08-15,32.08881538169747,summer
New York,2011-08-16,22.109273825761164,summer
New York,2011-08-17,14.477195257587061,summer
New York,2011-08-18,32.069087846051204,summer
New York,2011-08-19,27.5699042249415,summer
New York,2011-08-20,38.27664595020751,summer
New York,2011-08-21,22.827209078767766,summer
New York,2011-08-22,24.161326256061837,summer
New York,2011-08-23,24.043630288445833,summer
New York,2011-08-24,26.351356905846895,summer
New York,2011-08-25,24.485000826661157,summer
New York,2011-08-26,29.845069164697456,summer
New York,2011-08-27,27.3056870828224,summer
New York,2011-08-28,26.093349905243254,summer
New York,2011-08-29,23.932277105014588,summer
New York,2011-08-30,14.849424271923619,summer
New York,2011-08-31,22.852803625705533,summer
New York,2011-09-01,16.210904148563863,autumn
New York,2011-09-02,8.014256519818543,autumn
New York,2011-09-03,10.04922156046703,autumn
New York,2011-09-04,15.325206390050086,autumn
New York,2011-09-05,10.481469654526448,autumn
New York,2011-09-06,20.70982329787474,autumn
New York,2011-09-07,13.944599036947709,autumn
New York,2011-09-08,13.272487164643907,autumn
New York,2011-09-09,18.851647060158474,autumn
New York,2011-09-10,11.007271566050541,autumn
New York,2011-09-11,21.043887457515527,autumn
New York,2011-09-12,21.096595237697713,autumn
New York,2011-09-13,15.396024668753679,autumn
New York,2011-09-14,18.478625733390555,autumn
New York,2011-09-15,13.346763558845112,autumn
New York,2011-09-16,17.887279033212124,autumn
New York,2011-09-17,10.836558025319803,autumn
New York,2011-09-18,22.005708955035004,autumn
New York,2011-09-19,15.656488101742289,autumn
New York,2011-09-20,21.815913914762113,autumn
New York,2011-09-21,19.143926781146902,autumn
New York,2011-09-22,6.919450983746252,autumn
New York,2011-09-23,19.177142727492427,autumn
New York,2011-09-24,16.83462825557008,autumn
New York,2011-09-25,19.500943597119793,autumn
New York,2011-09-26,15.300749932286708,autumn
New York,2011-09-27,17.809079000387587,autumn
New York,2011-09-28,11.994703337650744,autumn
New York,2011-09-29,8.913734750662458,autumn
New York,2011-09-30,14.280905621331657,autumn
New York,2011-10-01,26.966877798795956,autumn
New York,2011-10-02,15.599509774966863,autumn
New York,2011-10-03,22.51336175153435,autumn
New York,2011-10-04,11.126913588043074,autumn
New York,2011-10-05,9.157113754739312,autumn
New York,2011-10-06,21.14479709489162,autumn
New York,2011-10-07,21.629533213217847,autumn
New York,2011-10-08,22.676645286558745,autumn
New York,2011-10-09,10.536836137083515,autumn
New York,2011-10-10,7.782801818230174,autumn
New York,2011-10-11,13.679295283946537,autumn
New York,2011-10-12,15.131319462780574,autumn
